#    RIFO    DCTCP    PIFO    SPPIFO    AIFO
3600   0.06644880166743863    0    0    0    0    
5200   0.06624619701731879    0    0    0    0    
7000   0.08165852517129805    0    0    0    0    
8900   0.1102932006218234    0    0    0    0    
11100   0.10361072364362454    0    0    0    0    
14150   0.12309684031263529    0    0    0    0    
19000   0.14367168014190612    0    0    0    0    
