#    TCP    TCP_9    a    DCTCP    DCTCP_9    b    AFQ_32    AFQ_32_9    c    SPPIFOWFQ_32    SPPIFOWFQ_32_9    d    PIFOWFQ_32    PIFOWFQ_32_9    e    AIFOWFQ    AIFOWFQ_9    f    RIFOWFQ    RIFOWFQ_9    g
2M+   157.2052446418093    405.85631025    157.2052446418093    148.8162351803874   446.34958475   148.8162351803874    163.2156744142512    390.4212279400001    163.2156744142512   151.69018637821299   375.50436396000015    151.69018637821299    143.76850322116528    389.68876800000004   143.76850322116528    153.1831928616505    386.87373383   153.1831928616505    153.64179740464547    385.79028286000084   153.64179740464547
200K-1M   32.47155803467492    87.40046751999995    32.47155803467492    23.713031772949815   71.42794861000007   23.713031772949815    22.065058899635037    52.83398811999995    22.065058899635037   21.417768107186358   59.0643010599999    21.417768107186358    19.69548694174757    53.83817181999999   19.69548694174757    21.519661060864273    55.15887631999993   21.519661060864273    22.252520571690056    69.7849575799998   22.252520571690056
80K   0    0    0    0   0   0    0    0    0   0   0    0    0    0   0    0    0   0    0    0   0
50K   0    0    0    0   0   0    0    0    0   0   0    0    0    0   0    0    0   0    0    0   0
30K   0    0    0    0   0   0    0    0    0   0   0    0    0    0   0    0    0   0    0    0   0
20K   0    0    0    0   0   0    0    0    0   0   0    0    0    0   0    0    0   0    0    0   0
10K   4.739777161088435    10.796368519999996    4.739777161088435    2.6904927734926667   5.2087962   2.6904927734926667    0.596878189006228    1.457279599999999    0.596878189006228   0.7846934886240521   2.5295204300000043    0.7846934886240521    0.6162259314920119    1.6049649999999998   0.6162259314920119    1.02039089352479    2.9493042999999983   1.02039089352479    1.2945344042841649    6.391391850000004   1.2945344042841649
