#    B50    B100    B500
3600	4.664248027	4.436555277	4.150740166
5200	5.603175573	5.352034808	5.277798244
7000	7.465466962	7.125119632	7.125693609
8900	11.18514076	10.36421262	10.02872759
11100	22.46669302	18.58538378	16.94201666
14150	52.86728933	47.52634366	42.85293791
19000	70.11167379	77.30835014	91.53607044
