#    TCP    DCTCP    PIFO    SPPIFO    AIFO    MIFO	RIFO
3600   0    0    0    0    0      0.023825915398519037     0    
5200   0    0    0    0    0      0.025257635879931736    0     
7000   0    0    0    0    0      0.02725999537423899     0    
8900   0    0    0    0    0      0.029259016948359008     0    
11100   0    0    0    0    0     0.031476841430448654     0    
14150   0    0    0    0    0     0.03415290968383084     0    
19000   0    0    0    0    0     0.037497231811438936     0    
