#    TCP    DCTCP    PIFO    SPPIFO    AIFO    MIFO	RIFO
3600   0    0    0    0    0      0.12295340999999989     0    
5200   0    0    0    0    0      0.13069147999999997    0     
7000   0    0    0    0    0      0.14534715000000012     0    
8900   0    0    0    0    0      0.15891969999999989     0    
11100   0    0    0    0    0     0.1773821700000001     0    
14150   0    0    0    0    0     0.2037769599999999     0    
19000   0    0    0    0    0     0.29279316000000166     0    
